,sent_index,sentence_length,root_word,root_index,entity_1_index,entity_2_index,entity_distance,no_words_before_entity_1,no_words_after_entity_2,entity_1_root_distance,entity_2_root_distance,entity 1 name,entity 2 name,entity_type_1,entity_type_2,entity_pos_1,entity_pos_2,entity_dep_1,entity_dep_2,entity_tag_1,entity_tag_2,shortest_distance,label
0,2.0,33,depicted,2,21,28,7,20,4,-19,26,Jean Rouch,French,PER-PER,LOC,PROPN-PROPN,ADJ,compound-pobj,amod,NNP-NNP,JJ,2,1
1,3.0,25,was,7,16,24,8,15,0,-9,17,Niger,Africa,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,2,1
0,0.0,39,is,8,1,5,4,0,33,7,-3,Andrew Baines,17 June 1962,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
0,1.0,33,operated,5,21,23,2,20,9,-16,18,Brantford,Ontario,LOC,LOC,PROPN,PROPN,pobj,conj,NNP,NNP,2,1
1,9.0,47,provides,2,41,39,-2,40,7,-39,37,CNE,Ontario,MISC,LOC,PROPN,PROPN,conj,poss,NNP,NNP,3,1
0,0.0,19,is,9,1,6,5,0,12,8,-3,Valgerd Svarstad Haugland,23 August 1956,PER-PER-PER,TIME-TIME-TIME,PROPN-PROPN-PROPN,NUM-PROPN-NUM,compound-compound-nsubj,nummod-npadvmod-nummod,NNP-NNP-NNP,CD-NNP-CD,3,1
1,1.0,6,born,2,1,5,4,0,0,1,3,Haugland,Kvam,PER,LOC,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,2,1
2,2.0,15,was,1,6,10,4,5,4,-5,9,Christian Democratic Party,Norway,ORG-ORG-ORG,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
0,0.0,20,was,12,1,5,4,0,14,11,-7,Elena Carter Richardson,26 December 1948,PER-PER-PER,TIME-TIME-TIME,PROPN-PROPN-PROPN,NUM-PROPN-NUM,compound-compound-nsubj,nummod-appos-nummod,NNP-NNP-NNP,CD-NNP-CD,2,1
1,0.0,20,was,12,1,9,8,0,10,11,-3,Elena Carter Richardson,4 February 2006,PER-PER-PER,TIME-TIME-TIME,PROPN-PROPN-PROPN,NUM-PROPN-NUM,compound-compound-nsubj,nummod-appos-appos,NNP-NNP-NNP,CD-NNP-CD,2,1
2,0.0,20,was,12,1,15,14,0,4,11,3,Elena Carter Richardson,American,PER-PER-PER,LOC,PROPN-PROPN-PROPN,ADJ,compound-compound-nsubj,amod,NNP-NNP-NNP,JJ,3,1
3,1.0,38,trained,10,5,5,0,4,32,5,-5,Mexico City,Mexico,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,appos,NNP-NNP,NNP,0,1
0,0.0,28,was,13,1,4,3,0,23,12,-9,Karlheinz Martin,"May 6 , 1886",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-nsubj,nmod-nummod-punct-npadvmod,NNP-NNP,"NNP-CD-,-CD",2,1
1,0.0,28,was,13,1,9,8,0,18,12,-4,Karlheinz Martin,"January 13 , 1948",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-nsubj,appos-nummod-punct-nummod,NNP-NNP,"NNP-CD-,-CD",3,1
2,1.0,40,am,8,14,12,-2,13,27,-6,4,Martin,Hamburg,PER,LOC,PROPN,PROPN,nsubj,conj,NNP,NNP,1,1
3,7.0,17,revived,6,8,11,3,7,5,-2,5,Bertolt Brecht,The Threepenny Opera,PER-PER,MISC-MISC-MISC,PROPN-PROPN,DET-PROPN-PROPN,compound-poss,compound-compound-dobj,NNP-NNP,DT-NNP-NNP,2,1
0,0.0,44,is,8,1,5,4,0,38,7,-3,Michael Haneke,23 March 1942,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-compound,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
1,0.0,44,is,8,22,25,3,21,18,-14,17,Funny Games,1997,MISC-MISC,TIME,PROPN-PROPN,NUM,compound-pobj,appos,NNP-NNPS,CD,1,1
2,0.0,44,is,8,28,30,2,27,13,-20,22,Caché,2005,MISC,TIME,PROPN,NUM,conj,appos,NNP,CD,2,1
0,1.0,48,follows,15,7,12,5,6,35,8,-3,American,Washington,LOC,LOC,ADJ,PROPN,amod,appos,JJ,NNP,4,1
1,2.0,39,published,19,1,7,6,0,31,18,-12,Deadly Premonition,2010,MISC-MISC,TIME,PROPN-PROPN,NUM,amod-nsubjpass,pobj,NNP-NNP,CD,2,1
2,2.0,39,published,19,1,22,21,0,16,18,3,Deadly Premonition,Ignition Entertainment,MISC-MISC,ORG-ORG,PROPN-PROPN,PROPN-PROPN,amod-nsubjpass,compound-pobj,NNP-NNP,NNP-NNP,4,1
0,0.0,20,Wettstein,1,1,4,3,0,15,0,3,Richard Wettstein,30 June 1863,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-ROOT,nummod-appos-nummod,NNP-NNP,CD-NNP-CD,1,1
1,0.0,20,Wettstein,1,1,8,7,0,11,0,7,Richard Wettstein,Vienna,PER-PER,LOC,PROPN-PROPN,PROPN,compound-ROOT,compound,NNP-NNP,NNP,1,1
2,0.0,20,Wettstein,1,1,10,9,0,9,0,9,Richard Wettstein,10 August 1931,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-ROOT,nummod-nsubj-nummod,NNP-NNP,CD-NNP-CD,1,1
3,0.0,20,Wettstein,1,1,14,13,0,5,0,13,Richard Wettstein,Trins,PER-PER,LOC,PROPN-PROPN,PROPN,compound-ROOT,pobj,NNP-NNP,NNP,1,1
4,0.0,20,Wettstein,1,1,18,17,0,1,0,17,Richard Wettstein,Austrian,PER-PER,LOC,PROPN-PROPN,ADJ,compound-ROOT,amod,NNP-NNP,JJ,2,1
5,2.0,26,studied,1,12,17,5,11,8,-11,16,Anton Kerner von Marilaun,1831,PER-PER-PER-PER,TIME,PROPN-PROPN-PROPN-PROPN,NUM,compound-compound-compound-pobj,appos,NNP-NNP-NNP-NNP,CD,4,1
0,0.0,29,is,11,17,21,4,16,7,-6,10,Burgettstown,United States,LOC,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-conj,NNP,NNP-NNP,3,1
1,0.0,29,is,11,19,21,2,18,7,-8,10,Pennsylvania,United States,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-conj,NNP,NNP-NNP,2,1
2,9.0,31,lost,3,12,22,10,11,8,-9,19,Stage AE,Pittsburgh,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,4,1
3,9.0,31,lost,3,25,22,-3,24,8,-22,19,North Shore,Pittsburgh,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,1,1
4,9.0,31,lost,3,29,22,-7,28,8,-26,19,Heinz Field,Pittsburgh,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,6,1
0,0.0,31,"""",0,2,27,25,1,3,-2,27,To Be or Not to Be,1983,MISC-MISC-MISC-MISC-MISC-MISC,TIME,PART-VERB-CCONJ-ADV-PART-VERB,NUM,prep-pobj-cc-neg-aux-auxpass,pobj,TO-VB-CC-RB-TO-VB,CD,5,1
1,0.0,31,"""",0,2,29,27,1,1,-2,29,To Be or Not to Be,Island Records,MISC-MISC-MISC-MISC-MISC-MISC,ORG-ORG,PART-VERB-CCONJ-ADV-PART-VERB,PROPN-PROPN,prep-pobj-cc-neg-aux-auxpass,compound-pobj,TO-VB-CC-RB-TO-VB,NNP-NNPS,6,1
2,0.0,31,"""",0,14,29,15,13,1,-14,29,The Hitler Rap,Island Records,MISC-MISC-MISC,ORG-ORG,DET-PROPN-PROPN,PROPN-PROPN,compound-compound-pobj,compound-pobj,DT-NNP-NNP,NNP-NNPS,8,1
3,0.0,31,"""",0,24,29,5,23,1,-24,29,Mel Brooks,Island Records,PER-PER,ORG-ORG,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNPS,4,1
0,0.0,14,is,3,1,13,12,0,0,2,10,Nairobi,Kenya,LOC,LOC,PROPN,PROPN,pobj,appos,NNP,NNP,3,1
1,7.0,25,is,14,1,4,3,0,20,13,-10,Musa Otieno,Kenyan,PER-PER,LOC,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,2,1
2,8.0,17,retained,3,8,1,-7,7,15,-5,-2,Hope Centre,Nairobi,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-appos,pobj,NNP-NNP,NNP,3,1
0,0.0,54,spelled,3,50,53,3,49,0,-47,50,Haryana,India,LOC,LOC,PROPN,PROPN,compound,pobj,NNP,NNP,8,1
1,0.0,54,spelled,3,50,36,-14,49,17,-47,33,Haryana,Hisar District,LOC,LOC-LOC,PROPN,PROPN-PROPN,compound,compound-pobj,NNP,NNP-NNP,8,1
2,0.0,54,spelled,3,50,36,-14,49,17,-47,33,Haryana,Hisar Division,LOC,LOC-LOC,PROPN,PROPN-PROPN,compound,compound-pobj,NNP,NNP-NNP,8,1
3,0.0,54,spelled,3,19,36,17,18,17,-16,33,Hansi,Hisar District,LOC,LOC-LOC,PROPN,PROPN-PROPN,nmod,compound-pobj,NNP,NNP-NNP,8,1
4,0.0,54,spelled,3,36,36,0,35,17,-33,33,Hisar,Hisar Division,LOC,LOC-LOC,PROPN,PROPN-PROPN,conj,compound-pobj,NNP,NNP-NNP,0,1
5,0.0,54,spelled,3,36,36,0,35,17,-33,33,Hisar District,Hisar Division,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,0,1
0,3.0,35,began,19,30,22,-8,29,12,-11,3,Volga Bulgaria,Europe,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-conj,dobj,NNP-NNP,NNP,6,1
1,3.0,35,began,19,33,22,-11,32,12,-14,3,Kievan Rus,Europe,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-conj,dobj,NNP-NNP,NNP,7,1
2,4.0,21,destroyed,1,4,11,7,3,9,-3,10,Rus,Moscow,LOC,LOC,PROPN,PROPN,compound,conj,NNP,NNP,2,1
3,6.0,32,returned,25,15,9,-6,14,22,10,-16,Genghis Khan,Ögedei Khan,PER-PER,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,3,1
4,6.0,32,returned,25,9,24,15,8,7,16,-1,Ögedei Khan,1241,PER-PER,TIME,PROPN-PROPN,NUM,compound-pobj,pobj,NNP-NNP,CD,7,1
0,0.0,37,was,25,1,10,9,0,26,24,-15,Bartolomeo Altomonte,24 February 1694,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-appos-nummod,NNP-NNP,CD-NNP-CD,4,1
1,0.0,37,was,25,1,17,16,0,19,24,-8,Bartolomeo Altomonte,11 November 1783,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-appos-nummod,NNP-NNP,CD-NNP-CD,4,1
2,0.0,37,was,25,1,22,21,0,14,24,-3,Bartolomeo Altomonte,Sankt Florian,PER-PER,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,4,1
3,0.0,37,was,25,7,10,3,6,26,18,-15,Bartholomäus Hohenberg,24 February 1694,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-pobj,nummod-appos-nummod,NNP-NNP,CD-NNP-CD,1,1
4,0.0,37,was,25,7,17,10,6,19,18,-8,Bartholomäus Hohenberg,11 November 1783,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-pobj,nummod-appos-nummod,NNP-NNP,CD-NNP-CD,1,1
5,0.0,37,was,25,7,22,15,6,14,18,-3,Bartholomäus Hohenberg,Sankt Florian,PER-PER,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,5,1
6,0.0,37,was,25,22,28,6,21,8,3,3,Sankt Florian,Austrian,LOC-LOC,LOC,PROPN-PROPN,ADJ,compound-pobj,amod,NNP-NNP,JJ,4,1
7,4.0,24,spent,1,1,13,12,0,10,0,12,Altomonte,Austrian,PER,LOC,PROPN,ADJ,nsubj,amod,NNP,JJ,3,1
0,0.0,22,Lett,1,1,5,4,0,16,0,4,Evelyn Lett,"Oct. 17 , 1896",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-ROOT,npadvmod-nummod-punct-nummod,NNP-NNP,"NNP-CD-,-CD",3,1
1,0.0,22,Lett,1,1,10,9,0,11,0,9,Evelyn Lett,"March 26 , 1999",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-ROOT,nsubj-nummod-punct-nummod,NNP-NNP,"NNP-CD-,-CD",4,1
2,0.0,22,Lett,1,1,17,16,0,4,0,16,Evelyn Lett,Canadian,PER-PER,LOC,PROPN-PROPN,ADJ,compound-ROOT,amod,NNP-NNP,JJ,4,1
3,1.0,21,moved,9,5,7,2,4,13,4,-2,Wawanesa,Manitoba,LOC,LOC,PROPN,PROPN,pobj,appos,NNP,NNP,5,1
4,6.0,18,was,1,5,9,4,4,8,-4,8,Sherwood Lett,Canadian,PER-PER,LOC,PROPN-PROPN,ADJ,compound-pobj,amod,NNP-NNP,JJ,1,1
0,1.0,57,scheduled,2,19,51,32,18,5,-17,49,Parliament of Australia,House of Representatives,ORG-ORG-ORG,ORG-ORG-ORG,PROPN-ADP-PROPN,PROPN-ADP-PROPN,pobj-prep-pobj,pobj-prep-pobj,NNP-IN-NNP,NNP-IN-NNPS,14,1
0,0.0,22,is,13,7,21,14,6,0,6,8,French,France,MISC,LOC,PROPN,PROPN,appos,appos,NNP,NNP,4,1
1,0.0,22,is,13,3,21,18,2,0,10,8,Pierre de Coubertin Stadium,France,LOC-LOC-LOC-LOC,LOC,PROPN-ADP-PROPN-PROPN,PROPN,compound-compound-compound-appos,appos,NNP-IN-NNP-NNP,NNP,3,1
2,0.0,22,is,13,19,21,2,18,0,-6,8,Paris,France,LOC,LOC,PROPN,PROPN,pobj,appos,NNP,NNP,5,1
3,2.0,24,rebuilt,15,2,8,6,1,15,13,-7,Stade Pierre de Coubertin,1937,LOC-LOC-LOC-LOC,TIME,PROPN-PROPN-PROPN-PROPN,NUM,compound-compound-compound-nsubj,pobj,NNP-NNP-NNP-NNP,CD,3,1
0,0.0,20,is,9,1,6,5,0,13,8,-3,François Asselineau,14 September 1957,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-npadvmod-nummod,NNP-NNP,CD-NNP-CD,2,1
1,2.0,17,promotes,2,4,10,6,3,6,-2,8,France,European Union,LOC,ORG-ORG,PROPN,PROPN-PROPN,poss,compound-pobj,NNP,NNP-NNP,4,1
2,2.0,17,promotes,2,4,14,10,3,2,-2,12,France,Eurozone,LOC,LOC,PROPN,PROPN,poss,conj,NNP,NNP,6,1
3,2.0,17,promotes,2,4,16,12,3,0,-2,14,France,NATO,LOC,ORG,PROPN,PROPN,poss,conj,NNP,NNP,4,1
0,2.0,15,held,6,9,11,2,8,3,-3,5,Colombo,Sri Lanka,LOC,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-npadvmod,NNP,NNP-NNP,3,1
0,1.0,13,was,1,9,12,3,8,0,-8,11,Iranian Revolution,1979,MISC-MISC,TIME,PROPN-PROPN,NUM,compound-pobj,pobj,NNP-NNP,CD,6,1
0,8.0,32,saw,9,15,24,9,14,7,-6,15,Augustus,Roman Empire,PER,LOC-LOC,PROPN,PROPN-PROPN,pobj,compound-dobj,NNP,NNP-NNP,5,1
0,1.0,24,episode,2,13,5,-8,12,18,-11,3,Comedy Central,the United States,ORG-ORG,LOC-LOC-LOC,PROPN-PROPN,DET-PROPN-PROPN,compound-pobj,det-compound-pobj,NNP-NNP,DT-NNP-NNP,5,1
0,3.0,30,been,10,26,29,3,25,0,-16,19,Angela Merkel,CDU,PER-PER,ORG,PROPN-PROPN,PROPN,compound-poss,pobj,NNP-NNP,NNP,7,1
1,5.0,32,remains,2,20,23,3,19,8,-18,21,European Union,Poland,ORG-ORG,LOC,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
2,6.0,26,hosted,1,7,1,-6,6,24,-6,0,Bonn,Germany,LOC,LOC,PROPN,PROPN,pobj,nsubj,NNP,NNP,3,1
3,6.0,26,hosted,1,7,11,4,6,14,-6,10,Bonn,German,LOC,LOC,PROPN,ADJ,pobj,amod,NNP,JJ,2,1
0,0.0,18,is,11,1,10,9,0,7,10,-1,Vasileios Reppas,Athens,PER-PER,LOC,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,2,1
1,2.0,39,qualified,1,1,14,13,0,24,0,13,Reppas,2008 Summer Olympics,PER,MISC-MISC-MISC,PROPN,NUM-PROPN-PROPN,nsubj,nummod-compound-pobj,NNP,CD-NNP-NNPS,5,1
2,2.0,39,qualified,1,14,18,4,13,20,-13,17,2008 Summer Olympics,Beijing,MISC-MISC-MISC,LOC,NUM-PROPN-PROPN,PROPN,nummod-compound-pobj,pobj,CD-NNP-NNPS,NNP,6,1
0,0.0,7,is,2,1,5,4,0,1,1,3,Ray Monette,American,PER-PER,LOC,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,2,1
1,4.0,18,appears,2,12,16,4,11,1,-10,14,Stoney & Meatloaf,1971,MISC-MISC-MISC,TIME,PROPN-CCONJ-PROPN,NUM,pobj-cc-conj,appos,NNP-CC-NNP,CD,5,1
0,0.0,16,is,3,1,6,5,0,9,2,3,John Gregory Myre,American,PER-PER-PER,LOC,PROPN-PROPN-PROPN,ADJ,compound-compound-nsubj,amod,NNP-NNP-NNP,JJ,3,1
1,4.0,56,covered,1,34,37,3,33,18,-33,36,Vladimir Putin,Russia,PER-PER,LOC,PROPN-PROPN,PROPN,compound-pobj,poss,NNP-NNP,NNP,6,1
2,4.0,56,covered,1,52,55,3,51,0,-51,54,U.S.,Afghanistan,LOC,LOC,PROPN,PROPN,compound,pobj,NNP,NNP,10,1
3,5.0,13,is,1,8,12,4,7,0,-7,11,Middle East Institute,Washington,ORG-ORG-ORG,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,5,1
0,0.0,22,is,2,1,17,16,0,4,1,15,Church Street,New South Wales,LOC-LOC,LOC-LOC-LOC,PROPN-PROPN,PROPN-PROPN-PROPN,compound-nsubj,compound-compound-conj,NNP-NNP,NNP-NNP-NNP,4,1
1,0.0,22,is,2,1,21,20,0,0,1,19,Church Street,Australia,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-nsubj,npadvmod,NNP-NNP,NNP,2,1
2,0.0,22,is,2,15,17,2,14,4,-13,15,Wollongong,New South Wales,LOC,LOC-LOC-LOC,PROPN,PROPN-PROPN-PROPN,pobj,compound-compound-conj,NNP,NNP-NNP-NNP,3,1
3,0.0,22,is,2,15,21,6,14,0,-13,19,Wollongong,Australia,LOC,LOC,PROPN,PROPN,pobj,npadvmod,NNP,NNP,3,1
4,0.0,22,is,2,17,21,4,16,0,-15,19,New South Wales,Australia,LOC-LOC-LOC,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-conj,npadvmod,NNP-NNP-NNP,NNP,4,1
0,0.0,39,was,24,1,16,15,0,22,23,-8,Jacob Billikopf,Vilnius,PER-PER,LOC,PROPN-PROPN,PROPN,compound-nsubj,conj,NNP-NNP,NNP,-1,1
1,0.0,39,was,24,1,20,19,0,18,23,-4,Jacob Billikopf,"December 31 , 1950",PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-nsubj,appos-nummod-punct-nummod,NNP-NNP,"NNP-CD-,-CD",-1,1
2,0.0,39,was,24,16,18,2,15,20,8,-6,Vilnius,Lithuania,LOC,LOC,PROPN,PROPN,conj,compound,NNP,NNP,2,1
0,0.0,22,was,14,1,5,4,0,16,13,-9,Richard Jackson Jr.,"July 3 , 1764",PER-PER-PER,TIME-TIME-TIME-TIME,PROPN-PROPN-PROPN,PROPN-NUM-PUNCT-NUM,compound-compound-nsubj,npadvmod-nummod-punct-nummod,NNP-NNP-NNP,"NNP-CD-,-CD",3,1
1,0.0,22,was,14,1,17,16,0,4,13,3,Richard Jackson Jr.,U.S.,PER-PER-PER,LOC,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubj,compound,NNP-NNP-NNP,NNP,3,1
0,0.0,26,"""",0,2,12,10,1,13,-2,12,Magic Carpet Ride,John Kay,MISC-MISC-MISC,PER-PER,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-nsubj,compound-pobj,NNP-NNP-NNP,NNP-NNP,6,1
1,0.0,26,"""",0,2,25,23,1,0,-2,25,Magic Carpet Ride,Steppenwolf,MISC-MISC-MISC,ORG,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubj,pobj,NNP-NNP-NNP,NNP,3,1
2,0.0,26,"""",0,15,25,10,14,0,-15,25,Rushton Moreve,Steppenwolf,PER-PER,ORG,PROPN-PROPN,PROPN,compound-conj,pobj,NNP-NNP,NNP,6,1
0,0.0,34,was,13,1,10,9,0,23,12,-3,Chuan Ratanarak,1920,PER-PER,TIME,PROPN-PROPN,NUM,compound-nsubj,nummod,NNP-NNP,CD,1,1
1,1.0,23,was,5,5,13,8,4,9,0,8,Chuan,Chinese,PER,LOC,PROPN,ADJ,nsubj,amod,NNP,JJ,5,1
2,4.0,14,is,1,6,12,6,5,1,-5,11,Krit Ratanarak,Chachchon Ratanarak,ORG-ORG,PER-PER,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,5,1
0,0.0,26,"""",0,11,24,13,10,1,-11,24,Coming Up,Nude Records,MISC-MISC,ORG-ORG,VERB-PART,PROPN-PROPN,acl-prt,compound-pobj,VBG-RP,NNP-NNPS,6,1
1,6.0,30,written,10,4,29,25,3,0,6,19,Digging a Hole,Suede,MISC-MISC-MISC,ORG,VERB-DET-NOUN,PROPN,acl-det-dobj,pobj,VBG-DT-NN,NNP,5,1
0,4.0,18,is,7,15,11,-4,14,6,-8,4,Hyun Jin Moon,Moon,PER-PER-PER,PER,PROPN-PROPN-PROPN,PROPN,compound-compound-appos,poss,NNP-NNP-NNP,NNP,4,1
0,0.0,24,was,7,1,4,3,0,19,6,-3,Bartolomeo Passerotti,1529,PER-PER,TIME,PROPN-PROPN,NUM,compound-nsubj,nummod,NNP-NNP,CD,1,1
1,0.0,24,was,7,1,6,5,0,17,6,-1,Bartolomeo Passerotti,1592,PER-PER,TIME,PROPN-PROPN,NUM,compound-nsubj,nummod,NNP-NNP,CD,1,1
2,6.0,17,were,14,8,10,2,7,6,6,-4,Ventura,Aurelio,PER,PER,PROPN,PROPN,pobj,conj,NNP,NNP,3,1
3,6.0,17,were,14,8,12,4,7,4,6,-2,Ventura,Tiburzio,PER,PER,PROPN,PROPN,pobj,conj,NNP,NNP,4,1
4,6.0,17,were,14,10,12,2,9,4,4,-2,Aurelio,Tiburzio,PER,PER,PROPN,PROPN,conj,conj,NNP,NNP,3,1
0,0.0,26,is,4,1,22,21,0,3,3,18,Zubtsovsky District,Tver Oblast,LOC-LOC,LOC-LOC,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,7,1
1,0.0,26,is,4,1,25,24,0,0,3,21,Zubtsovsky District,Russia,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-nsubj,appos,NNP-NNP,NNP,2,1
2,0.0,26,is,4,18,25,7,17,0,-14,21,thirty - six,Russia,NUM-NUM-NUM,LOC,NUM-PUNCT-NUM,PROPN,compound-punct-pobj,appos,CD-HYPH-CD,NNP,6,1
3,0.0,26,is,4,22,25,3,21,0,-18,21,Tver Oblast,Russia,LOC-LOC,LOC,PROPN-PROPN,PROPN,compound-pobj,appos,NNP-NNP,NNP,7,1
0,0.0,25,was,3,2,17,15,1,7,1,14,Combat Box,U.S. Army Air Forces,MISC-MISC,ORG-ORG-ORG-ORG,PROPN-PROPN,PROPN-PROPN-PROPN-PROPN,compound-nsubj,compound-compound-compound-pobj,NNP-NNP,NNP-NNP-NNP-NNPS,8,1
1,0.0,25,was,3,2,22,20,1,2,1,19,Combat Box,World War II,MISC-MISC,MISC-MISC-MISC,PROPN-PROPN,PROPN-PROPN-PROPN,compound-nsubj,compound-compound-pobj,NNP-NNP,NNP-NNP-NNP,8,1
0,0.0,34,is,25,1,31,30,0,2,24,6,Kiswarani,Andes,LOC,LOC,PROPN,PROPN,nsubj,pobj,NNP,NNP,7,1
1,0.0,34,is,25,1,33,32,0,0,24,8,Kiswarani,Peru,LOC,LOC,PROPN,PROPN,nsubj,pobj,NNP,NNP,4,1
2,0.0,34,is,25,24,31,7,23,2,1,6,Quisuarani,Andes,LOC,LOC,PROPN,PROPN,dobj,pobj,NNP,NNP,6,1
3,0.0,34,is,25,24,33,9,23,0,1,8,Quisuarani,Peru,LOC,LOC,PROPN,PROPN,dobj,pobj,NNP,NNP,3,1
4,0.0,34,is,25,31,33,2,30,0,-6,8,Andes,Peru,LOC,LOC,PROPN,PROPN,pobj,pobj,NNP,NNP,5,1
0,5.0,44,had,7,26,34,8,25,9,-19,27,Saturday Night Live,1975,MISC-MISC-MISC,TIME,PROPN-PROPN-PROPN,NUM,compound-compound-appos,pobj,NNP-NNP-NNP,CD,4,1
0,0.0,16,was,11,1,4,3,0,11,10,-7,Bhuvaraghan Palaniappan,5 November 1930,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-appos-nummod,NNP-NNP,CD-NNP-CD,1,1
1,0.0,16,was,11,1,8,7,0,7,10,-3,Bhuvaraghan Palaniappan,23 March 2014,PER-PER,TIME-TIME-TIME,PROPN-PROPN,NUM-PROPN-NUM,compound-nsubj,nummod-appos-nummod,NNP-NNP,CD-NNP-CD,1,1
2,0.0,16,was,11,1,14,13,0,1,10,3,Bhuvaraghan Palaniappan,Indian,PER-PER,LOC,PROPN-PROPN,ADJ,compound-nsubj,amod,NNP-NNP,JJ,2,1
3,1.0,28,received,9,9,12,3,8,15,0,3,Palaniappan,Padma Shri,PER,MISC-MISC,PROPN,PROPN-PROPN,nsubj,compound-compound,NNP,NNP-NNP,2,1
4,1.0,28,received,9,19,21,2,18,6,-10,12,India,Abdul Kalam,LOC,PER-PER,PROPN,PROPN-PROPN,pobj,compound-appos,NNP,NNP-NNP,2,1
0,0.0,43,was,12,1,5,4,0,37,11,-7,Andrea Dandolo,September 1298,PER-PER,TIME-TIME,PROPN-PROPN,PROPN-NUM,compound-nsubj,npadvmod-nummod,NNP-NNP,NNP-CD,3,1
1,0.0,43,was,12,1,11,10,0,31,11,-1,Andrea Dandolo,Venice,PER-PER,LOC,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,2,1
2,0.0,43,was,12,1,42,41,0,0,11,30,Andrea Dandolo,Venetians,PER-PER,LOC,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNPS,2,1
3,0.0,43,was,12,11,18,7,10,24,1,6,Venice,Venetian,LOC,LOC,PROPN,ADJ,pobj,amod,NNP,JJ,4,1
