,sent_index,sentence_length,root_word,root_index,entity_1_index,entity_2_index,entity_distance,no_words_before_entity_1,no_words_after_entity_2,entity_1_root_distance,entity_2_root_distance,entity 1 name,entity 2 name,entity_type_1,entity_type_2,entity_pos_1,entity_pos_2,entity_dep_1,entity_dep_2,entity_tag_1,entity_tag_2,shortest_distance,label
3978,8580.0,28,said,7,1,5,4,0,22,6,-2,Singapore,Lee Kuan Yew,,org-org-org,PROPN,PROPN-PROPN-PROPN,poss,compound-compound-appos,NNP,NNP-NNP-NNP,4,1
3979,9871.0,36,meet,9,17,7,-10,16,28,-8,-2,Singapore,Lee Kuan Yew,,org-org-org,PROPN,PROPN-PROPN-PROPN,compound,compound-compound-pobj,NNP,NNP-NNP-NNP,6,1
3980,9908.0,30,said,28,5,9,4,4,20,23,-19,Singapore,Lee Kuan Yew,per,--,PROPN,PROPN-PROPN-PROPN,poss,compound-compound-appos,NNP,NNP-NNP-NNP,6,1
3981,11208.0,38,lit,7,1,5,4,0,32,6,-2,Singapore,Lee Kuan Yew,per,--,PROPN,PROPN-PROPN-PROPN,poss,compound-compound-appos,NNP,NNP-NNP-NNP,3,1
3982,12560.0,37,was,7,12,17,5,11,19,-5,10,Singapore,Lee Kuan Yew,,per-per-per,PROPN,PROPN-PROPN-PROPN,poss,compound-compound-pobj,NNP,NNP-NNP-NNP,7,1
3983,12950.0,16,reported,14,1,5,4,0,10,13,-9,Singapore,Lee Kuan Yew,per,--,PROPN,PROPN-PROPN-PROPN,poss,compound-compound-nsubjpass,NNP,NNP-NNP-NNP,3,1
3984,2368.0,43,was,17,2,6,4,1,36,15,-11,Tan Cheng Lock,MCA,--,per,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,nsubj,NNP-NNP-NNP,NNP,3,1
3985,2369.0,35,read,7,23,33,10,22,1,-16,26,Imperial College,Geoffrey Wilkinson,-,org-org,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-pobj,NNP-NNP,NNP-NNP,8,1
3986,6106.0,18,introduced,12,5,9,4,4,8,7,-3,Imperial College,Geoffrey Wilkinson,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-pobj,NNP-NNP,NNP-NNP,5,1
3987,2370.0,27,was,13,1,20,19,0,6,12,7,Charles Sumner,Massachusetts,org-org,,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,-1,1
3988,3394.0,25,criticized,10,7,10,3,6,14,3,0,Charles Sumner,Massachusetts,per-per,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,4,1
3989,2371.0,28,released,21,9,24,15,8,3,12,3,Ted Heath,Decca,org-org,,PROPN-PROPN,PROPN,compound-conj,compound,NNP-NNP,NNP,6,1
3990,2372.0,30,appeared,3,19,21,2,18,8,-16,18,Swan,High Wycombe,,per-per,PROPN,PROPN-PROPN,pobj,compound-pobj,NNP,NNP-NNP,1,1
3991,2373.0,45,is,0,13,34,21,12,10,-13,34,Outlawz,Young Noble,per,-,PROPN,PROPN-PROPN,pobj,compound-conj,NNP,NNP-NNP,9,1
3992,2374.0,24,is,14,1,22,21,0,1,13,8,Antje Duvekot,Somerville,org-org,,PROPN-PROPN,PROPN,compound-nsubj,compound,NNP-NNP,NNP,3,1
3993,2375.0,23,joined,3,3,9,6,2,13,0,6,he,University of Texas,org,--,PRON,PROPN-ADP-PROPN,nsubj,nmod-prep-pobj,PRP,NNP-IN-NNP,5,1
3994,2376.0,21,grew,12,1,9,8,0,11,11,-3,Charlie Cruz,Puerto Rico,-,org-org,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,4,1
3995,2377.0,14,introduced,6,1,3,2,0,10,5,-3,Invensys,Wonderware,,per,PROPN,PROPN,nsubj,appos,NNP,NNP,2,1
3996,2379.0,29,include,2,27,28,1,26,0,-25,26,Vermont,USA,org,,PROPN,PROPN,compound,pobj,NNP,NNP,5,1
3997,2380.0,32,licensed,3,1,2,1,0,29,2,-1,ESPN Classic,Classic Sports,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-nsubjpass,compound-pobj,NNP-NNP,NNP-NNPS,2,1
3998,2381.0,26,is,7,1,1,0,0,24,6,-6,Pitt Meadows Secondary School,Pitt Meadows,---,per-per,PROPN-PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-compound-nsubj,compound-compound,NNP-NNP-NNP-NNP,NNP-NNP,0,1
3999,2382.0,24,appointed,2,10,7,-3,9,16,-8,5,Technology,Norwegian University of Science and Technology,per,-----,PROPN,PROPN-PROPN-ADP-PROPN-CCONJ-PROPN,pobj,compound-pobj-prep-pobj-cc-conj,NNP,NNP-NNP-IN-NNP-CC-NNP,4,1
4000,2384.0,25,took,6,12,21,9,11,3,-6,15,David James Elliott,actor,per-per-per,,PROPN-PROPN-PROPN,NOUN,compound-compound-pobj,attr,NNP-NNP-NNP,NN,8,1
4001,2385.0,30,supporter,2,5,6,1,4,23,-3,4,King,Charles I of England,per,---,PROPN,PROPN-PROPN-ADP-PROPN,compound,pobj-appos-prep-pobj,NNP,NNP-NNP-IN-NNP,1,1
4002,2386.0,27,defeated,19,10,13,3,9,13,9,-6,Costa Rica,Juan Rafael Mora Porras,org-org,---,PROPN-PROPN,PROPN-PROPN-PROPN-PROPN,compound-compound,compound-compound-compound-pobj,NNP-NNP,NNP-NNP-NNP-NNP,10,1
4003,2387.0,24,led,9,5,16,11,4,7,4,7,El Cerrito High School,California,org-org-org-org,,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-compound,compound,NNP-NNP-NNP-NNP,NNP,10,1
4004,2388.0,19,took,1,1,11,10,0,7,0,10,Goodman,Columbia,per,,PROPN,PROPN,nsubj,appos,NNP,NNP,1,1
4005,2389.0,34,replaced,2,1,7,6,0,26,1,5,Musharraf,Pakistan,per,,PROPN,PROPN,nsubjpass,poss,NNP,NNP,5,1
4006,4994.0,27,passed,3,3,20,17,2,6,0,17,Musharraf,Pakistan,per,,PROPN,PROPN,nsubj,poss,NNP,NNP,6,1
4007,2390.0,25,released,2,9,21,12,8,3,-7,19,No Limit,Beats By the Pound,per-per,---,DET-PROPN,NOUN-ADP-DET-PROPN,det-compound,pobj-prep-det-pobj,DT-NNP,NNS-IN-DT-NNP,5,1
4008,11765.0,23,released,2,9,19,10,8,3,-7,17,No Limit,Beats By the Pound,-,per-per-per-per,DET-PROPN,PROPN-ADP-DET-PROPN,det-compound,conj-prep-det-pobj,DT-NNP,NNPS-IN-DT-NNP,5,1
4009,2391.0,65,includes,7,9,3,-6,8,61,-2,-4,Pamela Youde Nethersole Eastern Hospital,Hong Kong,----,org-org,PROPN-PROPN-PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-compound-compound-dobj,compound-compound,NNP-NNP-NNP-NNP-NNP,NNP-NNP,5,1
4010,2392.0,46,was,14,5,17,12,4,28,9,3,Grateful Dead,Jerry Garcia,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-attr,NNP-NNP,NNP-NNP,4,1
4011,6925.0,45,dig,2,27,29,2,26,15,-25,27,Grateful Dead,Jerry Garcia,-,org-org,ADJ-PROPN,PROPN-PROPN,compound-compound,compound-compound,JJ-NNP,NNP-NNP,2,1
4012,2393.0,36,co-ordinating,18,1,8,7,0,27,17,-10,Tim Howard,Northeastern University,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,3,1
4013,2394.0,31,intending,3,1,20,19,0,10,2,17,I,New Zealand,org,-,PRON,PROPN-PROPN,nsubj,compound-compound,PRP,NNP-NNP,-1,1
4014,2395.0,31,returned,20,11,23,12,10,7,9,3,Gabriel Videla,Chile,org-org,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,5,1
4015,3596.0,33,started,0,15,27,12,14,5,-15,27,Gabriel Videla,Chile,-,per,PROPN-PROPN,PROPN,compound-appos,pobj,NNP-NNP,NNP,9,1
4016,8068.0,31,appointed,2,12,18,6,11,12,-10,16,Gabriel Videla,Chile,-,per,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,7,1
4017,2396.0,12,grew,1,1,11,10,0,0,0,10,He,USA,,org,PRON,PROPN,nsubj,pobj,PRP,NNP,1,1
4018,3563.0,36,left,1,1,11,10,0,24,0,10,He,USA,org,,PRON,PROPN,nsubj,pobj,PRP,NNP,1,1
4019,2397.0,20,made,2,1,10,9,0,9,1,8,Cockburn,Canada,,per,PROPN,PROPN,nsubjpass,pobj,NNP,NNP,2,1
4020,6864.0,24,Wondering,2,20,23,3,19,0,-18,21,Cockburn,Canada,per,,ADJ,PROPN,compound,pobj,JJ,NNP,4,1
4021,2398.0,21,Handley,0,1,10,9,0,10,-1,10,Handley,Connecticut,per,,PROPN,PROPN,ROOT,compound,NNP,NNP,8,1
4022,2401.0,42,warned,14,1,11,10,0,30,13,-3,Stan Shih,Acer Inc.,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-pobj,NNP-NNP,NNP-NNP,4,1
4023,2402.0,23,married,1,1,5,4,0,17,0,4,Peters,Michael Wittenberg,per,-,PROPN,PROPN-PROPN,nsubj,compound-dobj,NNP,NNP-NNP,2,1
4024,2404.0,33,is,3,15,26,11,14,6,-12,23,Suharto,Indonesia,,per,PROPN,PROPN,poss,pobj,NNP,NNP,6,1
4025,3248.0,22,called,5,7,14,7,6,7,-2,9,Suharto,Indonesia,,per,PROPN,PROPN,dobj,pobj,NNP,NNP,3,1
4026,3413.0,38,cultivated,2,13,34,21,12,3,-11,32,Suharto,Indonesia,per,,PROPN,PROPN,poss,pobj,NNP,NNP,11,1
4027,3964.0,22,proven,5,8,10,2,7,11,-3,5,Suharto,Indonesia,per,,PROPN,PROPN,nsubj,poss,NNP,NNP,4,1
4028,4945.0,36,said,18,1,32,31,0,3,17,14,Suharto,Indonesia,,per,VERB,PROPN,nsubj,poss,VB,NNP,8,1
4029,5269.0,22,criticized,2,11,20,9,10,1,-9,18,Suharto,Indonesia,,per,PROPN,PROPN,poss,compound,NNP,NNP,7,1
4030,5822.0,47,reconciled,3,10,20,10,9,26,-7,17,Suharto,Indonesia,per,,PROPN,PROPN,nsubj,pobj,NNP,NNP,6,1
4031,6273.0,31,elected,2,1,13,12,0,17,1,11,Suharto,Indonesia,per,,PROPN,PROPN,nsubjpass,nsubj,NNP,NNP,3,1
4032,6351.0,33,had,6,10,24,14,9,8,-4,18,Suharto,Indonesia,org,,PROPN,PROPN,poss,nsubj,NNP,NNP,9,1
4033,7457.0,43,steered,1,1,3,2,0,39,0,2,Suharto,Indonesia,org,,PROPN,PROPN,nsubj,dobj,NNP,NNP,1,1
4034,7917.0,41,is,1,9,30,21,8,10,-8,29,Suharto,Indonesia,per,,PROPN,PROPN,appos,pobj,NNP,NNP,7,1
4035,8017.0,20,began,2,2,15,13,1,4,0,13,Suharto,Indonesia,,org,PROPN,PROPN,nsubj,pobj,NNP,NNP,8,1
4036,8677.0,27,removed,4,21,26,5,20,0,-17,22,Suharto,Indonesia,,per,PROPN,PROPN,nsubj,pobj,NNP,NNP,1,1
4037,9295.0,28,returned,4,1,20,19,0,7,3,16,Suharto,Indonesia,per,,PROPN,PROPN,nsubj,pobj,NNP,NNP,3,1
4038,9411.0,21,served,6,13,16,3,12,4,-7,10,Suharto,Indonesia,,per,PROPN,PROPN,compound,pobj,NNP,NNP,5,1
4039,9852.0,24,ruled,12,1,14,13,0,9,11,2,Suharto,Indonesia,org,,PROPN,PROPN,nsubj,dobj,NNP,NNP,4,1
4040,10391.0,19,was,2,11,13,2,10,5,-9,11,Suharto,Indonesia,org,,PROPN,PROPN,compound,nsubj,NNP,NNP,6,1
4041,11810.0,40,assigned,9,12,33,21,11,6,-3,24,Suharto,Indonesia,,per,PROPN,PROPN,pobj,pobj,NNP,NNP,6,1
4042,12460.0,30,stood,21,1,13,12,0,16,20,-8,Suharto,Indonesia,,per,PROPN,PROPN,nsubj,pobj,NNP,NNP,2,1
4043,12772.0,41,wrote,9,14,16,2,13,24,-5,7,Suharto,Indonesia,,per,PROPN,PROPN,poss,appos,NNP,NNP,7,1
4044,13903.0,31,elected,2,1,13,12,0,17,1,11,Suharto,Indonesia,,org,PROPN,PROPN,nsubjpass,nsubj,NNP,NNP,3,1
4045,14047.0,28,said,3,5,17,12,4,10,-2,14,Suharto,Indonesia,org,,PROPN,PROPN,nsubj,poss,NNP,NNP,5,1
4046,2405.0,29,re-elected,6,8,9,1,7,19,-2,3,Belgian,Jacques Rogge,per,-,PROPN,PROPN-PROPN,compound,compound-dobj,NNP,NNP-NNP,2,1
4047,2406.0,51,offer,41,28,50,22,27,0,13,9,Romania,Romtelecom,org,,PROPN,PROPN,pobj,pobj,NNP,NNP,-1,1
4048,4797.0,46,Romania,1,2,16,14,1,29,-1,15,Romania,Romtelecom,,per,PROPN,PROPN,ROOT,nsubj,NNP,NNP,4,1
4049,2407.0,25,is,2,8,11,3,7,13,-6,9,American,Johnny Cash,per,-,ADJ,PROPN-PROPN,amod,compound-pobj,JJ,NNP-NNP,2,1
4050,2408.0,19,moved,3,3,15,12,2,3,0,12,INL,The Nelson Mail,per,--,PROPN,DET-PROPN-PROPN,nsubj,det-compound-oprd,NNP,DT-NNP-NNP,4,1
4051,2409.0,34,carried,2,1,31,30,0,2,1,29,FNC,News Corporation,per,-,PROPN,PROPN-PROPN,poss,compound-appos,NNP,NNP-NNP,11,1
4052,2410.0,17,collaborated,1,4,7,3,3,9,-3,6,Young Noble,Outlawz,per-per,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
4053,5036.0,30,worked,6,12,19,7,11,10,-6,13,Young Noble,Outlawz,-,org,PROPN-PROPN,PROPN,compound-conj,appos,NNP-NNP,NNP,4,1
4054,2411.0,27,located,5,3,19,16,2,7,2,14,WyoTech,Wyoming,per,,PROPN,PROPN,compound,conj,NNP,NNP,-1,1
4055,2412.0,39,NASDAQ,4,1,19,18,0,19,3,15,ATS Medical,Minneapolis,per-per,,PROPN-PROPN,PROPN,compound-compound,compound,NNP-NNP,NNP,-1,1
4056,2413.0,26,was,3,12,17,5,11,8,-9,14,he,Lithuania,,per,PRON,PROPN,nsubj,nsubj,PRP,NNP,3,1
4057,2414.0,27,S.A.,3,7,26,19,6,0,-4,23,Austral,Argentinas,,per,PROPN,PROPN,pobj,pobj,NNP,NNP,5,1
4058,2415.0,43,had,17,3,9,6,2,33,14,-8,Union Association,St. Louis Maroons,-,org-org-org,PROPN-PROPN,PROPN-PROPN-PROPN,compound-nsubjpass,compound-compound-pobj,NNP-NNP,NNP-NNP-NNPS,4,1
4059,2416.0,49,released,10,9,25,16,8,23,1,15,Apollyon Sun,Mayan Records,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-conj,compound-pobj,NNP-NNP,NNP-NNPS,4,1
4060,4459.0,24,is,6,16,22,6,15,1,-10,16,Apollyon Sun,Mayan Records,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNPS,5,1
4061,2417.0,26,represented,2,4,13,9,3,12,-2,11,Victoria Osteen,Joel Osteen,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-dobj,NNP-NNP,NNP-NNP,4,1
4062,2418.0,31,opened,1,4,10,6,3,20,-3,9,1956,English Martyrs School and Sixth Form College,per,------,NUM,PROPN-PROPN-PROPN-CCONJ-PROPN-PROPN-PROPN,pobj,compound-nmod-pobj-cc-compound-compound-pobj,CD,NNP-NNP-NNP-CC-NNP-NNP-NNP,5,1
4063,2419.0,68,abolished,10,24,31,7,23,36,-14,21,Joseph Lyons,Australia,-,per,PROPN-PROPN,PROPN,compound-dobj,pobj,NNP-NNP,NNP,3,1
4064,8705.0,33,was,6,15,31,16,14,1,-9,25,Joseph Lyons,Australia,per-per,,PROPN-PROPN,PROPN,compound-dobj,compound,NNP-NNP,NNP,6,1
4065,2420.0,23,includes,3,9,12,3,8,10,-6,9,New York,Onaje Allan Gumbs,-,org-org-org,PROPN-PROPN,PROPN-PROPN-PROPN,compound-compound,compound-compound-appos,NNP-NNP,NNP-NNP-NNP,3,1
4066,2421.0,22,said,15,11,14,3,10,7,4,-1,Fininvest,Pasquale Cannatelli,,per-per,PROPN,PROPN-PROPN,compound,compound-nsubj,NNP,NNP-NNP,2,1
4067,2422.0,26,moved,8,6,19,13,5,6,2,11,Gamal Abdel Nasser,Cairo,--,org,PROPN-PROPN-PROPN,PROPN,compound-compound-nsubj,pobj,NNP-NNP-NNP,NNP,5,1
4068,2423.0,24,passed,4,13,19,6,12,4,-9,15,English Crossing Elementary,1995,--,org,PROPN-PROPN-PROPN,NUM,compound-compound-compound,pobj,NNP-NNP-NNP,CD,8,1
4069,2424.0,32,cleared,12,10,18,8,9,13,2,6,Korea Exchange,South Korea,-,org-org,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-poss,NNP-NNP,NNP-NNP,10,1
4070,2425.0,14,seized,3,2,13,11,1,0,1,10,Daoud,Afghanistan,org,,PROPN,PROPN,poss,pobj,NNP,NNP,2,1
4071,2426.0,16,moved,2,1,6,5,0,9,1,4,Jewell,Arkansas,org,,PROPN,PROPN,nsubj,pobj,NNP,NNP,2,1
4072,2427.0,15,raised,7,6,10,4,5,4,1,3,South Africa,Cape Town Highlanders,per-per,--,PROPN-PROPN,PROPN-PROPN-PROPN,compound-pobj,compound-compound-dobj,NNP-NNP,NNP-NNP-NNP,5,1
4073,2428.0,19,signed,5,2,12,10,1,6,3,7,United States,Herbie Hancock,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,5,1
4074,2429.0,31,made,3,3,15,12,2,15,0,12,Cruz,Sonora Matancera,org,-,PROPN,PROPN-PROPN,nsubj,compound-pobj,NNP,NNP-NNP,4,1
4075,2430.0,28,said,7,5,12,7,4,15,2,5,Fouad Siniora,Lebanon,-,org,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,6,1
4076,13712.0,28,criticized,6,5,12,7,4,15,1,6,Fouad Siniora,Lebanon,per-per,,PROPN-PROPN,PROPN,compound-nsubj,pobj,NNP-NNP,NNP,5,1
4077,2431.0,44,Series,2,5,7,2,4,36,-3,5,Sally Field,Brothers Sisters,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-compound,NNP-NNP,NNPS-NNPS,1,1
4078,9809.0,38,took,5,4,21,17,3,16,1,16,Sally Field,Brothers Sisters,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-appos,NNP-NNP,NNPS-NNPS,6,1
4079,2432.0,27,said,17,19,25,6,18,1,-2,8,J. Christopher Flowers,JC Flowers,--,org-org,PROPN-PROPN-PROPN,PROPN-PROPN,compound-compound-nmod,compound-pobj,NNP-NNP-NNP,NNP-NNP,4,1
4080,2433.0,23,was,1,6,9,3,5,13,-5,8,Wheaton College,Massachusetts,per-per,,PROPN-PROPN,PROPN,compound-compound,pobj,NNP-NNP,NNP,6,1
4081,2445.0,16,graduated,1,4,7,3,3,8,-3,6,Wheaton College,Massachusetts,per-per,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
4082,2435.0,39,captured,7,10,17,7,9,21,-3,10,New Jersey,Bret Schundler,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-conj,NNP-NNP,NNP-NNP,5,1
4083,2436.0,34,say,1,7,10,3,6,23,-6,9,Ventura College,California,per-per,,PROPN-PROPN,PROPN,compound-pobj,pobj,NNP-NNP,NNP,3,1
4084,2437.0,24,grew,1,10,13,3,9,10,-9,12,his,France,org,,DET,PROPN,poss,pobj,PRP$,NNP,4,1
4085,2438.0,32,sold,9,12,15,3,11,16,-3,6,Loeb,Ontario,org,,PROPN,PROPN,compound,pobj,NNP,NNP,3,1
4086,12128.0,18,began,1,1,16,15,0,1,0,15,Loeb,Ontario,org,,PROPN,PROPN,nsubj,compound,NNP,NNP,6,1
4087,2439.0,26,stood,14,4,8,4,3,17,10,-6,4th Mechanized Corps,Soviet Union,per-per-per,-,ADJ-PROPN-PROPN,PROPN-PROPN,amod-amod-pobj,compound-appos,JJ-NNP-NNP,NNP-NNP,2,1
4088,13590.0,25,stood,6,10,14,4,9,10,-4,8,4th Mechanized Corps,Soviet Union,org-org-org,-,ADJ-PROPN-PROPN,PROPN-PROPN,amod-amod-appos,compound-appos,JJ-NNP-NNP,NNP-NNP,2,1
4089,2441.0,39,reported,11,9,15,6,8,23,2,4,Studio Ghibli,Hayao Miyazaki,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-nsubj,NNP-NNP,NNP-NNP,7,1
4090,8950.0,18,1915,0,11,16,5,10,1,-11,16,Studio Ghibli,Hayao Miyazaki,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-appos,NNP-NNP,NNP-NNP,4,1
4091,9287.0,23,has,2,7,11,4,6,11,-5,9,Studio Ghibli,Hayao Miyazaki,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,5,1
4092,11721.0,36,established,13,1,16,15,0,19,12,3,Studio Ghibli,Hayao Miyazaki,org-org,-,PROPN-PROPN,PROPN-PROPN,compound-nsubjpass,compound-nmod,NNP-NNP,NNP-NNP,4,1
4093,2442.0,40,was,10,10,15,5,9,24,0,5,Scarpaleggia,Quebec,,per,PROPN,PROPN,nsubj,compound,NNP,NNP,3,1
4094,2443.0,13,born,8,5,6,1,4,6,3,-2,Israel,Ariel Sharon,per,-,PROPN,PROPN-PROPN,pobj,compound-nsubjpass,NNP,NNP-NNP,1,1
4095,2444.0,17,established,3,8,13,5,7,3,-5,10,Bhopal,Barkatullah University,per,-,PROPN,PROPN-PROPN,compound,compound-oprd,NNP,NNP-NNP,4,1
4096,2446.0,48,beat,5,2,11,9,1,36,3,6,University of Southern California,Los Angeles,---,org-org,PROPN-ADP-PROPN-PROPN,PROPN-PROPN,nsubj-prep-compound-pobj,compound-appos,NNP-IN-NNP-NNP,NNP-NNP,3,1
4097,2447.0,25,Jay,1,1,3,2,0,21,0,2,Paul Jay,The Real News,org-org,--,PROPN-PROPN,DET-PROPN-PROPN,compound-ROOT,det-compound-poss,NNP-NNP,DT-NNP-NNP,4,1
4098,2448.0,38,acted,4,2,14,12,1,23,2,10,Comptroller,Maryland,,per,PROPN,PROPN,pobj,compound,NNP,NNP,4,1
4099,2449.0,51,Company,1,6,12,6,5,38,-5,11,Chew Choon Seng,Singapore Airlines,--,per-per,VERB-PROPN-PROPN,PROPN-PROPN,compound-compound-nsubj,compound-pobj,VBP-NNP-NNP,NNP-NNP,4,1
4100,2450.0,35,shown,9,1,7,6,0,27,8,-2,Thatcher,Conservative Party,org,-,PROPN,PROPN-PROPN,nsubjpass,compound-pobj,NNP,NNP-NNP,4,1
4101,2451.0,25,is,10,19,23,4,18,1,-9,13,F.C. Copenhagen,Danish Superliga,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,4,1
4102,2452.0,35,has,5,5,28,23,4,6,0,23,NavyArmy,Stripes convenience stores,org,--,PROPN,PROPN-NOUN-NOUN,nsubj,compound-compound-pobj,NNP,NNPS-NN-NNS,9,1
4103,2453.0,44,remained,15,13,26,13,12,17,2,11,Ahmad Shah Massoud,Afghanistan,org-org-org,,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,11,1
4104,6639.0,29,set,7,14,28,14,13,0,-7,21,Ahmad Shah Massoud,Afghanistan,per-per-per,,PROPN-PROPN-PROPN,PROPN,compound-compound-pobj,pobj,NNP-NNP-NNP,NNP,4,1
4105,2454.0,24,became,1,1,10,9,0,13,0,9,He,Czechoslovakia,,per,PRON,PROPN,nsubj,pobj,PRP,NNP,3,1
4106,6325.0,12,served,1,1,7,6,0,4,0,6,He,Czechoslovakia,org,,PRON,PROPN,nsubj,pobj,PRP,NNP,1,1
4107,11296.0,8,returned,1,1,4,3,0,3,0,3,He,Czechoslovakia,,per,PRON,PROPN,nsubj,pobj,PRP,NNP,1,1
4108,2455.0,18,received,5,10,13,3,9,4,-5,8,the,Manchester,org,,DET,PROPN,det,pobj,DT,NNP,4,1
4109,2456.0,26,were,2,8,25,17,7,0,-6,23,1980,Solidarity,per,,NUM,PROPN,nummod,pobj,CD,NNP,2,1
4110,11218.0,49,catapulted,13,20,40,20,19,8,-7,27,1980,Solidarity,org,,NUM,PROPN,pobj,attr,CD,NNP,14,1
4111,2457.0,35,hospitalized,4,1,25,24,0,9,3,21,Khieu Samphan,Cambodia,-,per,PROPN-PROPN,PROPN,compound-nsubjpass,pobj,NNP-NNP,NNP,5,1
4112,2458.0,25,launched,2,18,24,6,17,0,-16,22,Davey Tree Expert Company,Kent,---,org,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-dobj,pobj,NNP-NNP-NNP-NNP,NNP,3,1
4113,7326.0,36,published,3,20,29,9,19,6,-17,26,Davey Tree Expert Company,Kent,org-org-org-org,,PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-dobj,pobj,NNP-NNP-NNP-NNP,NNP,6,1
4114,2460.0,65,became,1,48,62,14,47,2,-47,61,Arizona,Salt River Project,org,--,PROPN,PROPN-PROPN-PROPN,pobj,compound-compound-pobj,NNP,NNP-NNP-NNP,3,1
4115,2461.0,40,Three,0,4,16,12,3,23,-4,16,Army,Punjab Regiment,,org-org,PROPN,PROPN-PROPN,poss,compound-compound,NNP,NNP-NNP,4,1
4116,2462.0,22,agreed,9,9,15,6,8,6,0,6,Halifax,HBOS,per,,PROPN,PROPN,nsubj,dobj,NNP,NNP,2,1
4117,2463.0,20,became,2,1,8,7,0,11,1,6,Harold Wilson,United Kingdom,-,org-org,PROPN-PROPN,PROPN-PROPN,compound-nsubj,compound-pobj,NNP-NNP,NNP-NNP,4,1
4118,14099.0,60,2nd,3,45,58,13,44,1,-42,55,Harold Wilson,United Kingdom,-,per-per,PROPN-PROPN,PROPN-PROPN,compound-pobj,compound-pobj,NNP-NNP,NNP-NNP,7,1
4119,2464.0,34,include,1,21,29,8,20,4,-20,28,Texas,University,per,,PROPN,PROPN,compound,conj,NNP,NNP,6,1
4120,2465.0,32,assisted,14,8,8,0,7,23,6,-6,China University of Political Science and Law,China,------,org,PROPN-PROPN-ADP-PROPN-PROPN-CCONJ-PROPN,PROPN,compound-pobj-prep-compound-pobj-cc-conj,poss,NNP-NNP-IN-NNP-NNP-CC-NNP,NNP,0,1
4121,2468.0,37,had,1,23,20,-3,22,16,-22,19,Juilliard School,New York,per-per,-,PROPN-PROPN,PROPN-PROPN,compound-compound,compound-pobj,NNP-NNP,NNP-NNP,7,1
4122,2470.0,37,offers,5,1,28,27,0,8,4,23,St. Charles North High School,Illinois,----,org,PROPN-PROPN-PROPN-PROPN-PROPN,PROPN,compound-compound-compound-compound-nsubj,nmod,NNP-NNP-NNP-NNP-NNP,NNP,9,1
4123,2471.0,34,celebrated,18,12,33,21,11,0,6,15,Bustamante,Jamaica,per,,PROPN,PROPN,poss,pobj,NNP,NNP,7,1
4124,2472.0,30,is,18,11,18,7,10,11,7,0,Ben-Gurion University of the Negev,Israel,org-org-org-org-org,,PROPN-PROPN-ADP-DET-PROPN,PROPN,compound-pobj-prep-det-pobj,pobj,NNP-NNP-IN-DT-NNP,NNP,7,1
4125,2473.0,25,was,2,1,1,0,0,23,1,-1,Tiridates,Tiridates I of Armenia,,per-per-per-per,NOUN,PROPN-PRON-ADP-PROPN,compound,appos-appos-prep-pobj,NNS,NNPS-PRP-IN-NNP,0,1
